word,probability
7911,1.265094954864575e-07
8072,1.265094954864575e-07
2646,3.795284864593724e-07
14763,2.53018990972915e-07
4493,1.265094954864575e-07
13300,5.0603798194583e-07
2133,1.265094954864575e-07
14965,1.265094954864575e-07
3784,3.795284864593724e-07
6356,1.265094954864575e-07
13517,2.53018990972915e-07
"48,79%",1.265094954864575e-07
"51,21%",1.265094954864575e-07
"10,25%",2.53018990972915e-07
"93,07%",1.265094954864575e-07
"6,93%",1.265094954864575e-07
"22,93%",1.265094954864575e-07
"2,72%",1.265094954864575e-07
"79,40%",1.265094954864575e-07
"74,97%",1.265094954864575e-07
"0,42%",2.53018990972915e-07
"88,59%",1.265094954864575e-07
"85,40%",1.265094954864575e-07
"75,47%",1.265094954864575e-07
"7,40%",1.265094954864575e-07
"6,33%",1.265094954864575e-07
15414,1.265094954864575e-07
15433,1.265094954864575e-07
11620,1.265094954864575e-07
10098,1.265094954864575e-07
3176,1.265094954864575e-07
13981,1.265094954864575e-07
14779,1.265094954864575e-07
3858,3.795284864593724e-07
2990,2.53018990972915e-07
"64,4%",3.795284864593724e-07
000001,1.265094954864575e-07
001010,1.265094954864575e-07
3073,1.265094954864575e-07
13714,1.265094954864575e-07
2101,5.0603798194583e-07
3669,1.265094954864575e-07
2736,1.265094954864575e-07
11555,1.265094954864575e-07
2669,1.265094954864575e-07
"59,53%",1.265094954864575e-07
"21,5%",1.2650949548645747e-06
350%,1.265094954864575e-07
"18,88%",1.265094954864575e-07
"77,74%",1.265094954864575e-07
3032186,1.265094954864575e-07
318197,1.265094954864575e-07
2724259,1.265094954864575e-07
"12,19%",3.795284864593724e-07
"51,75%",1.265094954864575e-07
"45,29%",1.265094954864575e-07
4752,1.265094954864575e-07
2102,3.795284864593724e-07
1135536703,1.265094954864575e-07
2279,1.265094954864575e-07
2095,3.795284864593724e-07
3321,1.265094954864575e-07
218873,1.265094954864575e-07
240390,1.265094954864575e-07
244473,1.265094954864575e-07
381561,1.265094954864575e-07
2158,1.265094954864575e-07
407217,1.265094954864575e-07
165370,1.265094954864575e-07
137562,1.265094954864575e-07
710149,1.265094954864575e-07
240413,1.265094954864575e-07
178328,1.265094954864575e-07
102589,1.265094954864575e-07
73476,1.265094954864575e-07
260000,2.53018990972915e-07
310000,2.53018990972915e-07
320000,2.53018990972915e-07
2527,1.265094954864575e-07
210%,1.265094954864575e-07
570%,1.265094954864575e-07
9841,1.265094954864575e-07
186925,1.265094954864575e-07
12558,1.265094954864575e-07
"6,06%",1.265094954864575e-07
"78,20%",1.265094954864575e-07
"6,42%",1.265094954864575e-07
3537,1.265094954864575e-07
1998-presente,1.265094954864575e-07
2729,2.53018990972915e-07
"16,75%",1.265094954864575e-07
"16,95%",1.265094954864575e-07
"76,6%",1.265094954864575e-07
10011,2.53018990972915e-07
11010011,1.265094954864575e-07
00010011,1.265094954864575e-07
1111111111010011,1.265094954864575e-07
0000000000010011,1.265094954864575e-07
11010,1.265094954864575e-07
100001,2.53018990972915e-07
011110,1.265094954864575e-07
011111,1.265094954864575e-07
8734,1.265094954864575e-07
8875,1.265094954864575e-07
2177,1.265094954864575e-07
"32,1%",1.265094954864575e-07
"30,40%",1.265094954864575e-07
"41,75%",1.265094954864575e-07
"22,85%",1.265094954864575e-07
8465,1.265094954864575e-07
nomi,1.265094954864575e-07
"99,81%",1.265094954864575e-07
2812,3.795284864593724e-07
2098,1.265094954864575e-07
5257,2.53018990972915e-07
1's,1.265094954864575e-07
3768,5.0603798194583e-07
3406,2.53018990972915e-07
3507,3.795284864593724e-07
"57,41%",1.265094954864575e-07
2506,1.265094954864575e-07
2128,6.325474774322873e-07
2084,6.325474774322873e-07
2916,2.53018990972915e-07
2784,1.265094954864575e-07
325%,1.265094954864575e-07
0000005,1.265094954864575e-07
0000001,1.265094954864575e-07
"8,01%",1.265094954864575e-07
"87,21%",1.265094954864575e-07
"12,79%",1.265094954864575e-07
6971,1.265094954864575e-07
26428,1.265094954864575e-07
38224,1.265094954864575e-07
3725,1.265094954864575e-07
9834,1.265094954864575e-07
20686,1.265094954864575e-07
10031,1.265094954864575e-07
9171,1.265094954864575e-07
15481,1.265094954864575e-07
21941,1.265094954864575e-07
8340,2.53018990972915e-07
24103,1.265094954864575e-07
6191,1.265094954864575e-07
6713,1.265094954864575e-07
10¹⁴,1.265094954864575e-07
200835,1.265094954864575e-07
3896,1.265094954864575e-07
23832,1.265094954864575e-07
23843,1.265094954864575e-07
9259,1.265094954864575e-07
24799,1.265094954864575e-07
3082,2.53018990972915e-07
5742,1.265094954864575e-07
24887,2.53018990972915e-07
3415,2.53018990972915e-07
9667,3.795284864593724e-07
8188,1.265094954864575e-07
762-2008-MTC/21,1.265094954864575e-07
15187,1.265094954864575e-07
"33,55%",2.53018990972915e-07
4563,1.265094954864575e-07
"99,72%",1.265094954864575e-07
7951,1.265094954864575e-07
11326,2.53018990972915e-07
12382,1.265094954864575e-07
9908,1.265094954864575e-07
19931,1.265094954864575e-07
11171,2.53018990972915e-07
2278,5.0603798194583e-07
"36,66%",1.265094954864575e-07
12541,1.265094954864575e-07
13485,3.795284864593724e-07
17096,1.265094954864575e-07
11162,3.795284864593724e-07
7180,1.265094954864575e-07
20375,1.265094954864575e-07
52844,1.265094954864575e-07
0014,2.53018990972915e-07
8142,1.265094954864575e-07
7848,1.265094954864575e-07
23844,3.795284864593724e-07
9097,2.53018990972915e-07
"60,08%",1.265094954864575e-07
"9,66%",2.53018990972915e-07
"19,47%",1.265094954864575e-07
6357,2.53018990972915e-07
-1820,1.265094954864575e-07
25931,1.265094954864575e-07
1000mt,1.265094954864575e-07
23416,3.795284864593724e-07
2684,2.53018990972915e-07
"15,03%",1.265094954864575e-07
"31,96%",2.53018990972915e-07
"52,57%",1.265094954864575e-07
"60,6%",6.325474774322873e-07
076015,1.265094954864575e-07
3174,1.265094954864575e-07
2607,2.53018990972915e-07
70036,1.265094954864575e-07
23939,3.795284864593724e-07
8003,5.0603798194583e-07
24886,2.53018990972915e-07
021,1.265094954864575e-07
2918,1.265094954864575e-07
9398,1.265094954864575e-07
15515,1.265094954864575e-07
9127,2.53018990972915e-07
2144,2.53018990972915e-07
11973,2.53018990972915e-07
20335,1.265094954864575e-07
24330,1.265094954864575e-07
4770,1.265094954864575e-07
5870,2.53018990972915e-07
5970,1.265094954864575e-07
7122,1.265094954864575e-07
7373,1.265094954864575e-07
2668,1.265094954864575e-07
44100,6.325474774322873e-07
22050,1.265094954864575e-07
11025,1.265094954864575e-07
2558,2.53018990972915e-07
7425,1.265094954864575e-07
3550,5.0603798194583e-07
3706,3.795284864593724e-07
3735,5.0603798194583e-07
"49,64%",2.53018990972915e-07
"18,71%",2.53018990972915e-07
"5,76%",1.265094954864575e-07
3719,1.265094954864575e-07
"99,95%",1.265094954864575e-07
"99,93%",2.53018990972915e-07
"7,59%",2.53018990972915e-07
375%,2.53018990972915e-07
"37,2%",5.0603798194583e-07
85000,3.795284864593724e-07
"16,16%",3.795284864593724e-07
"17,64%",1.265094954864575e-07
"67,7%",2.53018990972915e-07
"56,27%",1.265094954864575e-07
3-metoxi-4-hidroxifeniglicol,1.265094954864575e-07
"48,05%",1.265094954864575e-07
"2,17%",2.53018990972915e-07
"38,49%",1.265094954864575e-07
"22,09%",1.265094954864575e-07
"47,11%",1.265094954864575e-07
"55,37%",2.53018990972915e-07
"72,12%",1.265094954864575e-07
"7,05%",1.265094954864575e-07
1130963,1.265094954864575e-07
"5,75%",1.265094954864575e-07
3062,1.265094954864575e-07
3949,2.53018990972915e-07
"40,59%",1.265094954864575e-07
"62,50%",1.265094954864575e-07
25107,3.795284864593724e-07
9954,1.265094954864575e-07
-formula_15,1.265094954864575e-07
63vo,1.265094954864575e-07
49vo,1.265094954864575e-07
6407,1.265094954864575e-07
"95,09%",1.265094954864575e-07
9719,1.265094954864575e-07
"24,90%",1.265094954864575e-07
28521,1.265094954864575e-07
-84.503088,1.265094954864575e-07
"2,01%",1.265094954864575e-07
"1,55%",1.265094954864575e-07
"26,6%",6.325474774322873e-07
"51,0%",1.265094954864575e-07
"42,8%",3.795284864593724e-07
"21,9%",3.795284864593724e-07
57118,1.265094954864575e-07
"0,91%",1.265094954864575e-07
9985,1.265094954864575e-07
՞,1.265094954864575e-07
՝,1.265094954864575e-07
՛,1.265094954864575e-07
՜,1.265094954864575e-07
3287,1.265094954864575e-07
Ju,1.265094954864575e-07
4835,1.265094954864575e-07
8166,1.265094954864575e-07
25147,1.265094954864575e-07
25689,1.265094954864575e-07
13212,2.53018990972915e-07
377000,1.265094954864575e-07
3836,1.265094954864575e-07
4794,2.53018990972915e-07
"60,61%",2.53018990972915e-07
25680,1.265094954864575e-07
8452,2.53018990972915e-07
8569,1.265094954864575e-07
8242,1.265094954864575e-07
15805,1.265094954864575e-07
4152,3.795284864593724e-07
18298,1.265094954864575e-07
"27,04%",2.53018990972915e-07
9580,1.265094954864575e-07
167522,1.265094954864575e-07
40200,1.265094954864575e-07
21390,1.265094954864575e-07
"81,4%",1.265094954864575e-07
105233,1.265094954864575e-07
106231,1.265094954864575e-07
"85,41%",1.265094954864575e-07
"91,3%",3.795284864593724e-07
"69,74%",2.53018990972915e-07
"90,0%",3.795284864593724e-07
43300,2.53018990972915e-07
2103856,1.265094954864575e-07
1440875,1.265094954864575e-07
1033100,1.265094954864575e-07
614097,1.265094954864575e-07
100097,1.265094954864575e-07
4019816,1.265094954864575e-07
9775,1.265094954864575e-07
9162,1.265094954864575e-07
54307,1.265094954864575e-07
63720,1.265094954864575e-07
107629,1.265094954864575e-07
"12,36%",1.265094954864575e-07
"87,64%",1.265094954864575e-07
"28,76%",1.265094954864575e-07
"9,02%",1.265094954864575e-07
1531/2-Londres,1.265094954864575e-07
6612,1.265094954864575e-07
3164,1.265094954864575e-07
"57,26%",1.265094954864575e-07
"35,7%",6.325474774322873e-07
17350,1.265094954864575e-07
2494784905,1.265094954864575e-07
"55,99%",1.265094954864575e-07
"55,2%",3.795284864593724e-07
"84,62%",1.265094954864575e-07
24101,1.265094954864575e-07
24102,1.265094954864575e-07
"80,5%",2.53018990972915e-07
4351,1.265094954864575e-07
7924,1.265094954864575e-07
2393,1.265094954864575e-07
2715,1.265094954864575e-07
14993,1.265094954864575e-07
29803,1.265094954864575e-07
18652,1.265094954864575e-07
33654,1.265094954864575e-07
4708,1.265094954864575e-07
8787,1.265094954864575e-07
4816,2.53018990972915e-07
7248,1.265094954864575e-07
7641,1.265094954864575e-07
2056,1.265094954864575e-07
―.,2.53018990972915e-07
6619,1.265094954864575e-07
6901,2.53018990972915e-07
0332,1.265094954864575e-07
2178,2.53018990972915e-07
"75,9%",7.590569729187448e-07
"70,1%",1.265094954864575e-07
"97,6%",2.53018990972915e-07
"96,1%",2.53018990972915e-07
"91,5%",1.265094954864575e-07
"93,1%",6.325474774322873e-07
"32,4%",1.1385854593781173e-06
27783,1.265094954864575e-07
"65,2%",2.53018990972915e-07
"74,52%",1.265094954864575e-07
"99,05%",1.265094954864575e-07
"5,86%",1.265094954864575e-07
"15,56%",1.265094954864575e-07
"3,09%",1.265094954864575e-07
"49,58%",2.53018990972915e-07
"30,16%",1.265094954864575e-07
"22,1%",6.325474774322873e-07
〃,2.53018990972915e-07
55714,1.265094954864575e-07
55717,1.265094954864575e-07
55700,1.265094954864575e-07
55715,1.265094954864575e-07
"6,97%",2.53018990972915e-07
"6,92%",2.53018990972915e-07
"83,46%",1.265094954864575e-07
"0,68%",2.53018990972915e-07
"48,7%",6.325474774322873e-07
"51,3%",7.590569729187448e-07
"4,75%",1.265094954864575e-07
"84,9%",1.265094954864575e-07
"81,2%",2.53018990972915e-07
‒,1.6446234413239472e-06
5017,1.265094954864575e-07
9965,1.265094954864575e-07
5081,2.53018990972915e-07
8960,2.53018990972915e-07
3708,1.265094954864575e-07
4040,8.855664684052023e-07
5151,3.795284864593724e-07
8255,3.795284864593724e-07
8048,2.53018990972915e-07
6845,5.0603798194583e-07
5161,5.0603798194583e-07
5160,2.53018990972915e-07
8259,5.0603798194583e-07
8253,1.265094954864575e-07
8MHz,1.265094954864575e-07
5155,2.53018990972915e-07
5140,2.53018990972915e-07
"15,84%",3.795284864593724e-07
"8,69%",2.53018990972915e-07
"4,56%",1.265094954864575e-07
"23,71%",1.265094954864575e-07
"42,01%",1.265094954864575e-07
"17,79%",1.265094954864575e-07
"18,05%",1.265094954864575e-07
"11,83%",2.53018990972915e-07
"10,31%",1.265094954864575e-07
"42,72%",1.265094954864575e-07
"3,68%",2.53018990972915e-07
"6,88%",1.265094954864575e-07
"14,25%",1.265094954864575e-07
"7,99%",1.265094954864575e-07
"14,57%",1.265094954864575e-07
"2,70%",2.53018990972915e-07
"1,98%",5.0603798194583e-07
"11,53%",1.265094954864575e-07
"40,2%",1.265094954864575e-07
3671,1.265094954864575e-07
3.2.x,1.265094954864575e-07
6232,1.265094954864575e-07
13500,1.265094954864575e-07
8888,7.590569729187448e-07
120297,1.265094954864575e-07
2613,3.795284864593724e-07
2494,1.265094954864575e-07
8900054,1.265094954864575e-07
298000,1.265094954864575e-07
28978,2.53018990972915e-07
8524,1.265094954864575e-07
250%,6.325474774322873e-07
6433,1.265094954864575e-07
6.02214179×10,1.265094954864575e-07
1.04×10,1.265094954864575e-07
27000,6.325474774322873e-07
600000,1.2650949548645747e-06
67054,1.265094954864575e-07
2452,1.265094954864575e-07
84001,2.53018990972915e-07
7021,7.590569729187448e-07
2651,1.265094954864575e-07
23138,1.265094954864575e-07
2265,5.0603798194583e-07
346041,1.265094954864575e-07
380993,1.265094954864575e-07
163655,1.265094954864575e-07
500501,1.265094954864575e-07
53672,1.265094954864575e-07
01210,1.265094954864575e-07
01480,1.265094954864575e-07
5051,1.265094954864575e-07
01700,1.265094954864575e-07
145%,1.265094954864575e-07
485%,1.265094954864575e-07
68020,8.09660771113328e-06
68881,5.0603798194583e-07
68030,6.0724557833499585e-06
68040,5.566417801404129e-06
"2,88%",2.53018990972915e-07
3910,2.53018990972915e-07
3975,5.0603798194583e-07
3992,1.265094954864575e-07
4079,2.53018990972915e-07
4132,2.53018990972915e-07
4330,2.53018990972915e-07
4579,2.53018990972915e-07
6780,3.795284864593724e-07
10186,2.53018990972915e-07
26695,1.265094954864575e-07
3485,1.265094954864575e-07
3401,1.265094954864575e-07
1992:220-21,1.265094954864575e-07
"4,51%",1.265094954864575e-07
"4,01%",1.265094954864575e-07
"9,89%",2.53018990972915e-07
"70,6%",5.0603798194583e-07
6650,1.265094954864575e-07
5011,1.265094954864575e-07
"-3,7%",2.53018990972915e-07
7580,1.265094954864575e-07
"60,3%",1.265094954864575e-07
"98,9%",5.0603798194583e-07
"89,4%",3.795284864593724e-07
"98,8%",2.53018990972915e-07
8971,1.265094954864575e-07
8062,1.265094954864575e-07
7876,1.265094954864575e-07
6998,1.265094954864575e-07
"9,0%",3.795284864593724e-07
"58,0%",1.265094954864575e-07
"98,16%",1.265094954864575e-07
"40,84%",1.265094954864575e-07
4018,1.265094954864575e-07
/.,1.7711329368104046e-06
3563,1.265094954864575e-07
8416900752,1.265094954864575e-07
"96,07%",1.265094954864575e-07
14300,1.265094954864575e-07
-quien,1.265094954864575e-07
3020,1.265094954864575e-07
147914,1.265094954864575e-07
3824,2.53018990972915e-07
13818,1.6446234413239472e-06
1080i,1.265094954864575e-07
"5,62%",5.0603798194583e-07
3580,1.265094954864575e-07
3015,2.53018990972915e-07
"72,75%",1.265094954864575e-07
8264,1.265094954864575e-07
6517,2.53018990972915e-07
6508,1.265094954864575e-07
4610,1.265094954864575e-07
8417,1.265094954864575e-07
73661,1.265094954864575e-07
"50,9%",5.0603798194583e-07
5854,1.265094954864575e-07
22763,1.265094954864575e-07
4628,2.53018990972915e-07
"4,95%",5.0603798194583e-07
"66,7%",3.795284864593724e-07
577000,1.265094954864575e-07
4207,2.53018990972915e-07
"17,2%",5.0603798194583e-07
2111,2.53018990972915e-07
00439,2.53018990972915e-07
00485,1.265094954864575e-07
00486,1.265094954864575e-07
00593,1.265094954864575e-07
09349,1.265094954864575e-07
34162,1.265094954864575e-07
"38,66%",1.265094954864575e-07
"18,49%",1.265094954864575e-07
"7,56%",2.53018990972915e-07
"35,29%",1.265094954864575e-07
"53,0%",1.265094954864575e-07
6031,1.265094954864575e-07
6482,1.265094954864575e-07
6972,1.265094954864575e-07
7584,1.265094954864575e-07
2043,2.53018990972915e-07
2825,3.795284864593724e-07
2835,2.53018990972915e-07
5290,1.265094954864575e-07
2659,1.265094954864575e-07
37227,1.265094954864575e-07
"9,84%",1.265094954864575e-07
"14,88%",1.265094954864575e-07
"12,02%",1.265094954864575e-07
"13,66%",1.265094954864575e-07
"15,85%",1.265094954864575e-07
"77,7%",1.265094954864575e-07
6629,1.265094954864575e-07
5760,3.795284864593724e-07
7975,1.265094954864575e-07
"30,41%",1.265094954864575e-07
2118,2.53018990972915e-07
8886,1.265094954864575e-07
1870-enero,1.265094954864575e-07
2136,2.53018990972915e-07
5890,1.265094954864575e-07
5891,1.265094954864575e-07
3597,1.265094954864575e-07
4592,1.265094954864575e-07
68500,1.265094954864575e-07
386000,1.265094954864575e-07
4316,1.265094954864575e-07
9656,2.53018990972915e-07
7137,1.265094954864575e-07
84810,1.265094954864575e-07
63765,1.265094954864575e-07
3532,2.53018990972915e-07
31200,1.265094954864575e-07
36200,1.265094954864575e-07
10200,1.265094954864575e-07
93129,1.265094954864575e-07
47129,1.265094954864575e-07
52265,1.265094954864575e-07
46375,1.265094954864575e-07
2237,1.265094954864575e-07
2239,2.53018990972915e-07
2244,1.265094954864575e-07
7722,1.265094954864575e-07
204313,1.265094954864575e-07
202206,1.265094954864575e-07
186302,1.265094954864575e-07
′,1.1385854593781173e-06
162826,1.265094954864575e-07
181433,1.265094954864575e-07
196050,1.265094954864575e-07
175167,1.265094954864575e-07
190984,1.265094954864575e-07
172555,1.265094954864575e-07
6744,1.265094954864575e-07
4662,1.265094954864575e-07
4965,1.265094954864575e-07
5986,1.265094954864575e-07
4406,2.53018990972915e-07
3317,3.795284864593724e-07
188015,2.53018990972915e-07
189773,1.265094954864575e-07
7052,1.265094954864575e-07
"80,80%",1.265094954864575e-07
"13,77%",2.53018990972915e-07
"4,87%",2.53018990972915e-07
33000,1.265094954864575e-07
123%,2.53018990972915e-07
190%,1.265094954864575e-07
7681,1.265094954864575e-07
7875,3.795284864593724e-07
9810,2.53018990972915e-07
7643,1.265094954864575e-07
"36,9%",1.265094954864575e-07
304%,1.265094954864575e-07
7984,1.265094954864575e-07
8691,1.265094954864575e-07
2660,2.53018990972915e-07
"-2,5%",1.265094954864575e-07
"87,53%",1.265094954864575e-07
2957,2.53018990972915e-07
227%,2.53018990972915e-07
160%,1.265094954864575e-07
"69,3%",3.795284864593724e-07
"105,9%",1.265094954864575e-07
8.1%-,1.265094954864575e-07
"22,78%",1.265094954864575e-07
"20,08%",1.265094954864575e-07
"14,65%",1.265094954864575e-07
"7,45%",1.265094954864575e-07
"97,62%",1.265094954864575e-07
4755,1.265094954864575e-07
6440,1.265094954864575e-07
7209,1.265094954864575e-07
7243,1.265094954864575e-07
3249,2.53018990972915e-07
195019,1.265094954864575e-07
196885,1.265094954864575e-07
6934,1.265094954864575e-07
7006,1.265094954864575e-07
103774,1.265094954864575e-07
4038,1.265094954864575e-07
4039,1.265094954864575e-07
2779,2.53018990972915e-07
77330,1.265094954864575e-07
5293,1.265094954864575e-07
5142,1.265094954864575e-07
3397,1.265094954864575e-07
5682,1.265094954864575e-07
5541,1.265094954864575e-07
2695,5.0603798194583e-07
4536,3.795284864593724e-07
7878,1.265094954864575e-07
19985,1.265094954864575e-07
3007,1.265094954864575e-07
5228,1.265094954864575e-07
7404,1.265094954864575e-07
5483,1.265094954864575e-07
"67,9%",3.795284864593724e-07
"1,24%",2.53018990972915e-07
21060,3.795284864593724e-07
"49,94%",2.53018990972915e-07
"21,26%",1.265094954864575e-07
4960,2.53018990972915e-07
"7,18%",1.265094954864575e-07
"86,8%",2.53018990972915e-07
"94,6%",2.53018990972915e-07
"91,8%",1.265094954864575e-07
6773,1.265094954864575e-07
8210,1.265094954864575e-07
14130,2.53018990972915e-07
1870451,1.265094954864575e-07
Norte'»,1.265094954864575e-07
3254,1.265094954864575e-07
"59,1%",1.265094954864575e-07
0044,1.265094954864575e-07
8744,2.53018990972915e-07
8749,1.265094954864575e-07
4584,1.265094954864575e-07
3805,1.265094954864575e-07
10²,5.0603798194583e-07
0.000000040×10,1.265094954864575e-07
2149,1.265094954864575e-07
2738,1.265094954864575e-07
2870,1.265094954864575e-07
2725,1.265094954864575e-07
6-MAM,1.265094954864575e-07
CaCO3,1.265094954864575e-07
2528,2.53018990972915e-07
2243,1.265094954864575e-07
9660,4.04830385556664e-06
2487,2.53018990972915e-07
"89,51%",1.265094954864575e-07
"46,3%",2.53018990972915e-07
4657,1.265094954864575e-07
2692,2.53018990972915e-07
7760,2.53018990972915e-07
7489,1.265094954864575e-07
4654,2.53018990972915e-07
3222734,1.265094954864575e-07
7950,2.53018990972915e-07
"62,8%",3.795284864593724e-07
"20,7%",8.855664684052023e-07
8087,2.150661423269777e-06
8089,2.53018990972915e-07
80188,1.6446234413239472e-06
80387,1.2650949548645747e-06
6441,1.265094954864575e-07
2818,2.53018990972915e-07
4873,1.265094954864575e-07
10459,1.265094954864575e-07
"92,1%",1.265094954864575e-07
"96,7%",3.795284864593724e-07
"96,8%",1.265094954864575e-07
"130,5%",1.265094954864575e-07
20887,1.265094954864575e-07
"26,8%",2.53018990972915e-07
@@@@@.,1.265094954864575e-07
20.05.1902-Concón,1.265094954864575e-07
6814,1.265094954864575e-07
220556,1.265094954864575e-07
4404,1.265094954864575e-07
24303,1.265094954864575e-07
896038,1.265094954864575e-07
416065,1.265094954864575e-07
50363,1.265094954864575e-07
40264,1.265094954864575e-07
35521,1.265094954864575e-07
34602,1.265094954864575e-07
30625,1.265094954864575e-07
19768,1.265094954864575e-07
17291,1.265094954864575e-07
16088,1.265094954864575e-07
550000,2.53018990972915e-07
"51,52%",1.265094954864575e-07
0.9beta,1.265094954864575e-07
6265,1.265094954864575e-07
"78,6%",1.265094954864575e-07
3654,2.53018990972915e-07
730000,1.265094954864575e-07
594359,1.265094954864575e-07
1897034,1.265094954864575e-07
614330,1.265094954864575e-07
801137,1.265094954864575e-07
5271,1.265094954864575e-07
4170,2.53018990972915e-07
4169,1.265094954864575e-07
74000295,1.265094954864575e-07
3394,1.265094954864575e-07
2²,3.795284864593724e-07
//---------------------------------------------------------------------------,2.53018990972915e-07
//////////////////////////////////////////////////////////////////////////////////////,1.265094954864575e-07
10110011,1.265094954864575e-07
1778080,1.265094954864575e-07
2908,1.265094954864575e-07
"172,9%",1.265094954864575e-07
"130,4%",1.265094954864575e-07
"89,72%",1.265094954864575e-07
"81,94%",1.265094954864575e-07
"37,53%",1.265094954864575e-07
23099,1.265094954864575e-07
4491,2.53018990972915e-07
9291,1.265094954864575e-07
3424,1.265094954864575e-07
"44,2%",5.0603798194583e-07
3524,2.53018990972915e-07
27613,1.265094954864575e-07
27506,1.265094954864575e-07
6870,1.265094954864575e-07
"5,66%",3.795284864593724e-07
"85,9%",6.325474774322873e-07
21156,1.265094954864575e-07
5170,2.53018990972915e-07
6835,1.265094954864575e-07
3707,1.265094954864575e-07
2255,1.265094954864575e-07
3601,2.53018990972915e-07
749.19,1.265094954864575e-07
12064,1.265094954864575e-07
14700,1.265094954864575e-07
5147,1.265094954864575e-07
4795,2.53018990972915e-07
8343,1.265094954864575e-07
4051,2.53018990972915e-07
4386,2.53018990972915e-07
5350,1.265094954864575e-07
5280,3.795284864593724e-07
20381,1.265094954864575e-07
9laLoma,1.265094954864575e-07
7133,1.265094954864575e-07
9795,1.265094954864575e-07
"65,3%",3.795284864593724e-07
"14,90%",1.265094954864575e-07
"24,42%",2.53018990972915e-07
"37,43%",1.265094954864575e-07
"46,52%",2.53018990972915e-07
"39,13%",1.265094954864575e-07
"9,62%",1.265094954864575e-07
13006,1.265094954864575e-07
3759,1.265094954864575e-07
80376,1.265094954864575e-07
80386EX,1.265094954864575e-07
5765,1.265094954864575e-07
3129,5.0603798194583e-07
3408,2.53018990972915e-07
3148,2.53018990972915e-07
5502,1.265094954864575e-07
3630,5.0603798194583e-07
3935,1.265094954864575e-07
"28,57%",1.265094954864575e-07
56000,1.265094954864575e-07
2301,1.265094954864575e-07
"42,2%",1.265094954864575e-07
"86,9%",3.795284864593724e-07
6059,1.265094954864575e-07
130322,1.265094954864575e-07
102195,1.265094954864575e-07
4216,3.795284864593724e-07
4110,1.265094954864575e-07
147506,1.265094954864575e-07
154345,1.265094954864575e-07
155358,1.265094954864575e-07
23900,1.265094954864575e-07
113538,1.265094954864575e-07
114729,1.265094954864575e-07
5139,2.53018990972915e-07
5460,1.265094954864575e-07
4945,1.265094954864575e-07
7662,1.265094954864575e-07
6420,2.53018990972915e-07
7293,2.53018990972915e-07
7009,2.53018990972915e-07
"20,73%",1.265094954864575e-07
"24,35%",1.265094954864575e-07
2229,1.265094954864575e-07
141399,1.265094954864575e-07
128311,7.590569729187448e-07
5466,3.795284864593724e-07
5248,3.795284864593724e-07
5676,1.265094954864575e-07
9969,6.325474774322873e-07
8762,2.53018990972915e-07
2332,1.265094954864575e-07
-1077,1.265094954864575e-07
179949,1.265094954864575e-07
169830,1.265094954864575e-07
6888,1.265094954864575e-07
6826,1.265094954864575e-07
46588,1.265094954864575e-07
6165,1.265094954864575e-07
33564,1.265094954864575e-07
104985,1.265094954864575e-07
37124,1.265094954864575e-07
49674,1.265094954864575e-07
117-138d,1.265094954864575e-07
6709,1.265094954864575e-07
6755,1.265094954864575e-07
6751,1.265094954864575e-07
6790,1.265094954864575e-07
6741,1.265094954864575e-07
143436,1.265094954864575e-07
168746,1.265094954864575e-07
54559,1.265094954864575e-07
6180,1.265094954864575e-07
5948,1.265094954864575e-07
7510,1.265094954864575e-07
7023,2.53018990972915e-07
7354,1.265094954864575e-07
4470,2.53018990972915e-07
2775,2.53018990972915e-07
2608,1.265094954864575e-07
75289,1.265094954864575e-07
93385,1.265094954864575e-07
83443,1.265094954864575e-07
85390,1.265094954864575e-07
85512,2.53018990972915e-07
3132,1.265094954864575e-07
2792,1.265094954864575e-07
6764,1.265094954864575e-07
4781,1.265094954864575e-07
"65,52%",2.53018990972915e-07
"11,06%",1.265094954864575e-07
5226,1.265094954864575e-07
3218,1.265094954864575e-07
02:15,1.265094954864575e-07
3057,1.265094954864575e-07
3163,2.53018990972915e-07
"91,7%",3.795284864593724e-07
4HCl,3.795284864593724e-07
5385,1.265094954864575e-07
"36,67%",1.265094954864575e-07
11590,2.53018990972915e-07
4155,2.53018990972915e-07
467200,1.265094954864575e-07
700500,1.265094954864575e-07
3552,1.265094954864575e-07
4017,1.265094954864575e-07
1887-Neuilly-sur-Seine,1.265094954864575e-07
1887-Boulogne-sur-Seine,1.265094954864575e-07
47958,1.265094954864575e-07
3363,2.53018990972915e-07
48915,1.265094954864575e-07
2491,1.265094954864575e-07
217626,1.265094954864575e-07
151881,1.265094954864575e-07
8833,1.265094954864575e-07
5423,2.53018990972915e-07
17173,1.265094954864575e-07
32349,1.265094954864575e-07
9940,1.265094954864575e-07
2204,1.265094954864575e-07
"99,75%",5.0603798194583e-07
"99,98%",1.265094954864575e-07
3210,2.53018990972915e-07
2395,2.53018990972915e-07
2488,2.53018990972915e-07
"69,96%",1.265094954864575e-07
6641,2.53018990972915e-07
2564,2.53018990972915e-07
10300,2.53018990972915e-07
4663,1.265094954864575e-07
6697,1.265094954864575e-07
2586,3.795284864593724e-07
8352,1.265094954864575e-07
6677,1.265094954864575e-07
4475,1.265094954864575e-07
-pronación-,1.265094954864575e-07
42527,1.265094954864575e-07
